filepath,filename,stem,label,primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,class_name,inat_taxon_id,author,license,rating,url,collection,duration_sec,duration,rms_mean,rms_std,zcr_mean,centroid_mean,bandwidth_mean,flatness_mean,silence_ratio
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\compot1\iNat854044.ogg,iNat854044.ogg,iNat854044,compot1,,,,,,,,,,,,,,,4.61109375,4.61109375,0.10246886312961578,0.09357357025146484,0.2998452368079585,6907.809549726821,4232.36121236388,0.027770962566137314,0.20069204152249134
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\74113\XC987237.ogg,XC987237.ogg,XC987237,74113,,,,,,,,,,,,,,,30.0,30.0,0.02310320734977722,0.059181828051805496,0.26819602462020253,5243.589119267133,3483.6242175937996,0.056428492069244385,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\picpig2\XC920669.ogg,XC920669.ogg,XC920669,picpig2,,,,,,,,,,,,,,,31.8955,30.0,0.019790027290582657,0.02714112401008606,0.2939650936167377,5539.066085761689,3017.728402307174,0.011044527404010296,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\crebec1\XC412203.ogg,XC412203.ogg,XC412203,crebec1,,,,,,,,,,,,,,,8.07184375,8.07184375,0.015668928623199463,0.03522040694952011,0.37637782332920794,6217.978042264069,2818.174513416573,0.013698977418243885,0.2
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\whnjay1\XC113192.ogg,XC113192.ogg,XC113192,whnjay1,,,,,,,,,,,,,,,15.9869375,15.9869375,0.015862779691815376,0.03334374725818634,0.44839306640625,7175.076378893327,3649.4557509277984,0.07486546039581299,0.2
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\43435\iNat62638.ogg,iNat62638.ogg,iNat62638,43435,,,,,,,,,,,,,,,92.01009375,30.0,0.006904690992087126,0.003971091005951166,0.5516635919176439,8335.832710957746,3806.5648306782155,0.07492789626121521,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\relser1\XC481398.ogg,XC481398.ogg,XC481398,relser1,,,,,,,,,,,,,,,6.12,6.12,0.07034803926944733,0.0727783739566803,0.23057584040469975,3805.290050351021,1895.0300726960993,0.0031228389125317335,0.2010443864229765
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\limpki\iNat1487957.ogg,iNat1487957.ogg,iNat1487957,limpki,,,,,,,,,,,,,,,8.4616875,8.4616875,0.17902830243110657,0.03141842037439346,0.353909757502363,7405.5904091180855,3799.277449296573,0.023887477815151215,0.2003780718336484
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\orbtro3\XC341787.ogg,XC341787.ogg,XC341787,orbtro3,,,,,,,,,,,,,,,48.19590625,30.0,0.050622690469026566,0.058954715728759766,0.3707460187899787,7265.806576527556,3888.472413502712,0.05316619947552681,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\1176823\iNat845830.ogg,iNat845830.ogg,iNat845830,1176823,,,,,,,,,,,,,,,21.0,21.0,0.18470534682273865,0.03073965013027191,0.2700273407749429,4436.397909158101,2014.3570567712043,0.001254293485544622,0.2003046458492003
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\crbthr1\iNat155267.ogg,iNat155267.ogg,iNat155267,crbthr1,,,,,,,,,,,,,,,26.80828125,26.80828125,0.11571083217859268,0.026038071140646935,0.38986023968899164,7649.329407525324,3038.0073728195916,0.0034149731509387493,0.19988066825775655
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\bafcur1\XC830112.ogg,XC830112.ogg,XC830112,bafcur1,,,,,,,,,,,,,,,19.8,19.8,0.017821460962295532,0.01175613421946764,0.31080403119951533,5070.389102560099,2731.3032713279586,0.006950888317078352,0.20032310177705978
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\paltan1\iNat310386.ogg,iNat310386.ogg,iNat310386,paltan1,,,,,,,,,,,,,,,11.63321875,11.63321875,0.046283479779958725,0.03457082435488701,0.26809927133413464,5373.756823226375,3749.5528178413074,0.03584255278110504,0.20054945054945056
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\purjay1\iNat1553242.ogg,iNat1553242.ogg,iNat1553242,purjay1,,,,,,,,,,,,,,,69.6,30.0,0.03940538316965103,0.04153547063469887,0.3008817172507996,5326.375310080527,2654.0576943438728,0.0181313157081604,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\glteme1\XC741872.ogg,XC741872.ogg,XC741872,glteme1,,,,,,,,,,,,,,,9.90040625,9.90040625,0.09985337406396866,0.07434812933206558,0.4269021670537157,6807.472604680232,2467.6413724882773,0.010030237957835197,0.20032310177705978
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\flawar1\iNat608905.ogg,iNat608905.ogg,iNat608905,flawar1,,,,,,,,,,,,,,,26.33140625,26.33140625,0.0072784037329256535,0.00883216317743063,0.40210910208459905,6504.967342223028,3066.888976938617,0.046818915754556656,0.19987849331713245
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\rinkin1\XC156990.ogg,XC156990.ogg,XC156990,rinkin1,,,,,,,,,,,,,,,4.392,4.392,0.022368567064404488,0.03731883317232132,0.4959002130681818,7626.655340765534,3238.1579740598518,0.042815081775188446,0.2
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\66971\iNat1337447.ogg,iNat1337447.ogg,iNat1337447,66971,,,,,,,,,,,,,,,10.84853125,10.84853125,0.03209981322288513,0.046118106693029404,0.5884306827595729,8915.73082698902,3523.147253994162,0.03705740347504616,0.20029455081001474
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\whbwar2\iNat1460265.ogg,iNat1460265.ogg,iNat1460265,whbwar2,,,,,,,,,,,,,,,12.5168125,12.5168125,0.058253929018974304,0.08140382170677185,0.3883413653416347,6529.049796457051,2594.7212462913535,0.029629899188876152,0.20051085568326948
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\brcmar1\iNat319445.ogg,iNat319445.ogg,iNat319445,brcmar1,,,,,,,,,,,,,,,17.536,17.536,0.0445433184504509,0.04858088493347168,0.3565899719405196,6318.092459601455,3262.3356289175485,0.05836285278201103,0.20054694621695535
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\25092\iNat1727229.ogg,iNat1727229.ogg,iNat1727229,25092,,,,,,,,,,,,,,,4.07509375,4.07509375,0.17943130433559418,0.12002259492874146,0.357391237745098,5985.9306724503585,1678.4562110230534,0.00151013711001724,0.2
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\recfin1\XC450973.ogg,XC450973.ogg,XC450973,recfin1,,,,,,,,,,,,,,,28.7085625,28.7085625,0.019154954701662064,0.033132512122392654,0.30223630092270193,5243.55842927266,2436.5856631815,0.0026384249795228243,0.2
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\linwoo1\XC440193.ogg,XC440193.ogg,XC440193,linwoo1,,,,,,,,,,,,,,,45.89715625,30.0,0.035481493920087814,0.020937616005539894,0.34672549640191896,6022.0756719106,2197.5283498103286,0.0023405354004353285,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\64898\iNat16952.ogg,iNat16952.ogg,iNat16952,64898,,,,,,,,,,,,,,,25.31265625,25.31265625,0.05410481244325638,0.10218057036399841,0.31477977682801644,5607.114113400161,3063.191546779783,0.0335969515144825,0.20025268477574226
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\22985\iNat1421747.ogg,iNat1421747.ogg,iNat1421747,22985,,,,,,,,,,,,,,,15.2316875,15.2316875,0.04354606196284294,0.03878431022167206,0.4076117507549895,6658.083966824017,2543.6850076137625,0.010521141812205315,0.20063025210084034
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\yebcar\XC360591.ogg,XC360591.ogg,XC360591,yebcar,,,,,,,,,,,,,,,16.7445,16.7445,0.04360520467162132,0.05642535164952278,0.3433013595391595,6157.604426624836,3022.7136128585603,0.015430208295583725,0.20057306590257878
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\smbtin1\XC301352.ogg,XC301352.ogg,XC301352,smbtin1,,,,,,,,,,,,,,,3.72,3.72,0.027666395530104637,0.010815568268299103,0.2839219252950644,5806.215717279929,2784.0114547536446,0.005853957962244749,0.2017167381974249
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\22956\iNat886570.ogg,iNat886570.ogg,iNat886570,22956,,,,,,,,,,,,,,,65.933,30.0,0.16813363134860992,0.02935120090842247,0.28642458397188164,6304.9145791341825,3514.940354684367,0.005153311416506767,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\47144\iNat698048.ogg,iNat698048.ogg,iNat698048,47144,,,,,,,,,,,,,,,23.7863125,23.7863125,0.018590442836284637,0.03838957101106644,0.16871348562542032,4101.053168557398,3477.0907939255203,0.01885407604277134,0.2004034969737727
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\plasla1\XC325623.ogg,XC325623.ogg,XC325623,plasla1,,,,,,,,,,,,,,,25.152,25.152,0.1760450303554535,0.023104097694158554,0.48066927745549903,9090.767912807827,3978.6595491353437,0.006246338132768869,0.20025429116338206
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\whtdov\XC818323.ogg,XC818323.ogg,XC818323,whtdov,,,,,,,,,,,,,,,63.03346875,30.0,0.11122902482748032,0.008089088834822178,0.43185613506130066,7856.801699971971,3719.082396604603,0.040466926991939545,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\rubthr1\XC754853.ogg,XC754853.ogg,XC754853,rubthr1,,,,,,,,,,,,,,,35.448,30.0,0.08050642907619476,0.07282421737909317,0.3367456627298774,6638.640615965876,3973.085564559512,0.04371422156691551,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\209233\iNat864998.ogg,iNat864998.ogg,iNat864998,209233,,,,,,,,,,,,,,,17.18278125,17.18278125,0.02588590607047081,0.03817874565720558,0.32710024586824954,5728.904250977231,3395.722710013702,0.027131181210279465,0.20018621973929238
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\555146\iNat1263318.ogg,iNat1263318.ogg,iNat1263318,555146,,,,,,,,,,,,,,,22.12771875,22.12771875,0.1274731159210205,0.020630745217204094,0.42112157108640635,7403.451719319546,2456.8171760607697,0.0019446193473413587,0.2002892263195951
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\litnig1\XC472520.ogg,XC472520.ogg,XC472520,litnig1,,,,,,,,,,,,,,,24.05878125,24.05878125,0.04746849089860916,0.05011522397398949,0.1612818291846742,5076.873990119513,3686.5918484231693,0.004136018920689821,0.20013297872340424
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\rumfly1\iNat81164.ogg,iNat81164.ogg,iNat81164,rumfly1,,,,,,,,,,,,,,,9.576,9.576,0.05111449584364891,0.08016537129878998,0.37533910684474125,6695.437690835705,3755.4370297236114,0.05010921508073807,0.2003338898163606
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\ocecra1\iNat886977.ogg,iNat886977.ogg,iNat886977,ocecra1,,,,,,,,,,,,,,,23.52915625,23.52915625,0.15807291865348816,0.021015604957938194,0.5027550879503739,8909.353565276058,2837.7081869408357,0.005401496775448322,0.19986403806934058
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\y00678\XC939271.ogg,XC939271.ogg,XC939271,y00678,,,,,,,,,,,,,,,6.06,6.06,0.039975378662347794,0.030786246061325073,0.31290453908311344,5964.575950911627,3382.427663142572,0.03507925570011139,0.20052770448548812
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\22983\iNat585817.ogg,iNat585817.ogg,iNat585817,22983,,,,,,,,,,,,,,,10.62384375,10.62384375,0.02253371849656105,0.005056931171566248,0.49770419568900603,8036.400520501493,3722.602574847511,0.04971490427851677,0.2003012048192771
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\brnowl\XC583813.ogg,XC583813.ogg,XC583813,brnowl,,,,,,,,,,,,,,,16.848,16.848,0.015747250989079475,0.04535667970776558,0.4806369151743359,7540.105987175594,3617.6630328493006,0.09414330869913101,0.20018975332068312
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\orwpar\XC606608.ogg,XC606608.ogg,XC606608,orwpar,,,,,,,,,,,,,,,8.232,8.232,0.04247075691819191,0.05346738547086716,0.220703125,4439.166790716775,2619.5605456001026,0.014254004694521427,0.2
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\wesfie1\XC407634.ogg,XC407634.ogg,XC407634,wesfie1,,,,,,,,,,,,,,,34.44,30.0,0.10594570636749268,0.08763870596885681,0.2622913612739872,5657.610369054149,3590.8678152165576,0.02157958410680294,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\souscr1\iNat852719.ogg,iNat852719.ogg,iNat852719,souscr1,,,,,,,,,,,,,,,20.36390625,20.36390625,0.007442197296768427,0.007358266040682793,0.33034623858503537,5523.560306235282,2237.218877546408,0.006228244863450527,0.20031421838177532
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\1161364\iNat810195.ogg,iNat810195.ogg,iNat810195,1161364,,,,,,,,,,,,,,,80.016,30.0,0.18918465077877045,0.01695054955780506,0.420784696078758,7565.425471791276,3194.9814941746795,0.011174391955137253,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\trokin\XC705422.ogg,XC705422.ogg,XC705422,trokin,,,,,,,,,,,,,,,11.688,11.688,0.07359441369771957,0.07685785740613937,0.31743558160909713,5793.762237318708,2453.0549149473763,0.003901001764461398,0.1997264021887825
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\scther1\XC299642.ogg,XC299642.ogg,XC299642,scther1,,,,,,,,,,,,,,,56.448,30.0,0.04582906886935234,0.06040319427847862,0.416247272288113,6915.361243587059,3646.630117039459,0.05974378436803818,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\chbmoc1\iNat139031.ogg,iNat139031.ogg,iNat139031,chbmoc1,,,,,,,,,,,,,,,6.6409375,6.6409375,0.06043392792344093,0.04260073974728584,0.2110877403846154,4250.732328769673,3030.042605054806,0.05928798392415047,0.19951923076923078
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\shtnig1\XC680230.ogg,XC680230.ogg,XC680230,shtnig1,,,,,,,,,,,,,,,9.639,9.639,0.11932630091905594,0.03805629909038544,0.24823068900290216,5473.78752872815,3225.895924557415,0.0035331537947058678,0.20066334991708126
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\bucpar\iNat1643472.ogg,iNat1643472.ogg,iNat1643472,bucpar,,,,,,,,,,,,,,,34.7809375,30.0,0.025000736117362976,0.0329277366399765,0.4382912446695096,6881.869065428497,2700.52566245347,0.02393505908548832,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\ashgre1\XC963333.ogg,XC963333.ogg,XC963333,ashgre1,,,,,,,,,,,,,,,8.045,8.045,0.062387850135564804,0.036238253116607666,0.4013671875,6523.413444771859,3041.818551950903,0.011546164751052856,0.20079522862823063
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\rebscy1\XC151190.ogg,XC151190.ogg,XC151190,rebscy1,,,,,,,,,,,,,,,14.232,14.232,0.06424874067306519,0.07588125765323639,0.37328168890449437,6612.843994057051,3566.8263227275484,0.03829922527074814,0.2
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\476521\iNat1648597.ogg,iNat1648597.ogg,iNat1648597,476521,,,,,,,,,,,,,,,0.048,0.048,0.13926129043102264,0.058620285242795944,0.1202392578125,3136.8835046906415,2472.011049365152,0.010331297293305397,0.25
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\738183\iNat492616.ogg,iNat492616.ogg,iNat492616,738183,,,,,,,,,,,,,,,121.3,30.0,0.022413499653339386,0.0423627533018589,0.44953915203558104,6768.287872934096,2494.1870366033486,0.001253129099495709,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\palhor3\XC298936.ogg,XC298936.ogg,XC298936,palhor3,,,,,,,,,,,,,,,12.48653125,12.48653125,0.04500546306371689,0.008396157994866371,0.40913779909571063,6814.529663337941,2871.836072511322,0.021275391802191734,0.1997439180537772
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\25214\iNat1242888.ogg,iNat1242888.ogg,iNat1242888,25214,,,,,,,,,,,,,,,7.40828125,7.40828125,0.22233183681964874,0.09794376790523529,0.10403968547952586,2585.9743181256868,2031.013868305727,0.0008770612766966224,0.20043103448275862
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\scadov1\XC800162.ogg,XC800162.ogg,XC800162,scadov1,,,,,,,,,,,,,,,3.761625,3.761625,0.05364152416586876,0.01582900993525982,0.3302208851959746,6240.920877596957,3093.2853717906833,0.015296352095901966,0.19915254237288135
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\rutjac1\XC560182.ogg,XC560182.ogg,XC560182,rutjac1,,,,,,,,,,,,,,,5.736,5.736,0.04670073091983795,0.10680461674928665,0.3789824164345404,6736.14393582807,3332.869263794206,0.050397150218486786,0.20055710306406685
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\eulfly1\XC514669.ogg,XC514669.ogg,XC514669,eulfly1,,,,,,,,,,,,,,,101.43346875,30.0,0.042069513350725174,0.05115348473191261,0.37753953100013327,6653.2111022308645,3266.686760160123,0.020524319261312485,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\70711\iNat261953.ogg,iNat261953.ogg,iNat261953,70711,,,,,,,,,,,,,,,35.2653125,30.0,0.05601583793759346,0.03997161239385605,0.30628404434301704,5594.802725024001,3637.458406360854,0.043673478066921234,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\spispi1\iNat1286065.ogg,iNat1286065.ogg,iNat1286065,spispi1,,,,,,,,,,,,,,,32.2399375,30.0,0.06990764290094376,0.05516306310892105,0.5789433135660981,9073.431894546999,3034.1665833718653,0.015744533389806747,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\baffal1\XC1037397.ogg,XC1037397.ogg,XC1037397,baffal1,,,,,,,,,,,,,,,78.3106875,30.0,0.045921772718429565,0.05984405055642128,0.3294404442630597,5957.512193746265,3541.786542744522,0.04027111828327179,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\greela\iNat1445578.ogg,iNat1445578.ogg,iNat1445578,greela,,,,,,,,,,,,,,,2.9866875,2.9866875,0.10494213551282883,0.0732564628124237,0.3473168031417112,6122.47723825182,3766.282834298519,0.03605418652296066,0.20320855614973263
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\shcfly1\iNat1471076.ogg,iNat1471076.ogg,iNat1471076,shcfly1,,,,,,,,,,,,,,,0.144,0.144,0.2363913357257843,0.1521635800600052,0.1865234375,4600.761847485479,2801.2366905581885,0.0038232647348195314,0.2
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\760266\iNat1101522.ogg,iNat1101522.ogg,iNat1101522,760266,,,,,,,,,,,,,,,3.648,3.648,0.022096063941717148,0.03570205718278885,0.41305182177947597,7002.491776634386,3800.092343673834,0.07680833339691162,0.20087336244541484
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\rufcac2\XC128562.ogg,XC128562.ogg,XC128562,rufcac2,,,,,,,,,,,,,,,10.392,10.392,0.05683305487036705,0.06032273545861244,0.2272010216346154,4466.057477012417,2947.3018836604547,0.005058669485151768,0.2
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\1595929\iNat1242532.ogg,iNat1242532.ogg,iNat1242532,1595929,,,,,,,,,,,,,,,35.06215625,30.0,0.03529050946235657,0.016575342044234276,0.37208228528118337,6608.345934135398,3006.0615012045596,0.0027586177457123995,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\larela1\XC708655.ogg,XC708655.ogg,XC708655,larela1,,,,,,,,,,,,,,,63.84325,30.0,0.030645089223980904,0.03660062700510025,0.33693462445029315,6161.701125260563,2771.8908569622795,0.014633542858064175,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\bcwfin2\iNat1025024.ogg,iNat1025024.ogg,iNat1025024,bcwfin2,,,,,,,,,,,,,,,24.41428125,24.41428125,0.03362718224525452,0.022553447633981705,0.3399567010362058,5813.284333148319,3505.9416001600343,0.035176705569028854,0.1998689384010485
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\pvttyr1\iNat30928.ogg,iNat30928.ogg,iNat30928,pvttyr1,,,,,,,,,,,,,,,46.70946875,30.0,0.002537605818361044,0.002754976972937584,0.6287435763426172,9134.571265479948,3551.9790442151384,0.07299157232046127,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\trsowl\XC837968.ogg,XC837968.ogg,XC837968,trsowl,,,,,,,,,,,,,,,8.071,8.071,0.036062661558389664,0.013640898279845715,0.42761738087871287,7401.526478480178,4141.620931568548,0.057756274938583374,0.2
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\sibtan2\iNat1713669.ogg,iNat1713669.ogg,iNat1713669,sibtan2,,,,,,,,,,,,,,,38.76,30.0,0.015573741868138313,0.030554398894309998,0.4960497630430437,7696.922932505491,3472.763612473668,0.07437746971845627,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\wfwduc1\XC243447.ogg,XC243447.ogg,XC243447,wfwduc1,,,,,,,,,,,,,,,34.128,30.0,0.07104747742414474,0.05146268010139465,0.2947050635494403,5305.8373730430485,2280.7452264219905,0.005601636599749327,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\barant1\XC454940.ogg,XC454940.ogg,XC454940,barant1,,,,,,,,,,,,,,,51.7746875,30.0,0.06360960006713867,0.04767569154500961,0.3282606047607942,5145.520384535815,1836.0499723755038,0.001032668398693204,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\epaori4\XC957395.ogg,XC957395.ogg,XC957395,epaori4,,,,,,,,,,,,,,,39.1,30.0,0.042840152978897095,0.03725576400756836,0.3623413866771055,6766.908696723505,3255.8830927481595,0.026222800835967064,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\65377\XC1043284.ogg,XC1043284.ogg,XC1043284,65377,,,,,,,,,,,,,,,37.11521875,30.0,0.010412142612040043,0.024324804544448853,0.29894082530983473,6319.484336737811,3697.197419520694,0.03451023995876312,0.19989339019189764
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\22961\iNat1657948.ogg,iNat1657948.ogg,iNat1657948,22961,,,,,,,,,,,,,,,6.74125,6.74125,0.13045212626457214,0.036880869418382645,0.3319409989632701,6111.66960743336,2768.806973297591,0.006020577624440193,0.2014218009478673
C:\Users\yeyuy\Downloads\projet_ml_audio_classique_v7_structured\projet_ml_audio_classique_v7_structured\data\train_audio\litcuc2\XC245257.ogg,XC245257.ogg,XC245257,litcuc2,,,,,,,,,,,,,,,62.232,30.0,0.05466524511575699,0.03821490332484245,0.365848891008129,6328.167778606423,3024.572408287771,0.019795874133706093,0.19989339019189764
